,Unnamed: 0,mass,distance_pc,Earth_like_detectability,Super_Earth_detectability,Sub_Neptune_detectability,Neptune_like_detectability,Earth_like_DI,Super_Earth_DI,Sub_Neptune_DI,Neptune_like_DI
1611,1611,17948.30688,90.1727904037224,1,1,1,1,100.0,100.0,100.0,100.0
1612,1612,17988.383616,81.99013162942592,1,1,1,1,100.0,100.0,100.0,100.0
1613,1613,18174.454032,97.4049477764215,1,1,1,1,100.0,100.0,100.0,100.0
1614,1614,19100.86752,67.30443513316696,1,1,1,1,100.0,100.0,100.0,100.0
1615,1615,17578.167264,88.94930132816233,1,1,1,1,100.0,100.0,100.0,100.0
1616,1616,18071.32824,92.18881706750147,1,1,1,1,100.0,100.0,100.0,100.0
1617,1617,17735.2896,88.65324032201083,1,1,1,1,100.0,100.0,100.0,100.0
1618,1618,17893.322831999998,97.41585171366954,1,1,1,1,100.0,100.0,100.0,100.0
1619,1619,16990.58256,90.60375822056405,1,1,1,1,100.0,100.0,100.0,100.0
1620,1620,18125.95008,88.51728408843576,1,1,1,1,100.0,100.0,100.0,100.0
1621,1621,17900.316000000003,82.22166903103356,1,1,1,1,100.0,100.0,100.0,100.0
1622,1622,18227.275584,85.14461425140539,1,1,1,1,100.0,100.0,100.0,100.0
1623,1623,17644.010496000003,54.78466930618541,1,1,1,1,100.0,100.0,100.0,100.0
1624,1624,18932.25264,87.39536706250911,1,1,1,1,100.0,100.0,100.0,100.0
1625,1625,18069.0216,96.39848984499156,1,1,1,1,100.0,100.0,100.0,100.0
1626,1626,17912.286336,96.08855185504412,1,1,1,1,100.0,100.0,100.0,100.0
1627,1627,19357.7664,92.77211512077946,1,1,1,1,100.0,100.0,100.0,100.0
1628,1628,18067.094304,84.21612846904888,1,1,1,1,100.0,100.0,100.0,100.0
1629,1629,19648.94568,73.27448386162057,1,1,1,1,100.0,100.0,100.0,100.0
1630,1630,18214.63056,93.01188628696286,1,1,1,1,100.0,100.0,100.0,100.0
1631,1631,17594.369184,77.56561858373291,1,1,1,1,100.0,100.0,100.0,100.0
1632,1632,17056.465440000004,76.7778978378348,1,1,1,1,100.0,100.0,100.0,100.0
1633,1633,18491.18208,88.19378548353279,1,1,1,1,100.0,100.0,100.0,100.0
1634,1634,17683.400112,90.09148602744132,1,1,1,1,100.0,100.0,100.0,100.0
1635,1635,19081.72056,91.02715538898084,1,1,1,1,100.0,100.0,100.0,100.0
1636,1636,17187.925440000003,81.87477353657982,1,1,1,1,100.0,100.0,100.0,100.0
1637,1637,18130.31808,71.93171852379325,1,1,1,1,100.0,100.0,100.0,100.0
1638,1638,18217.73184,94.64073244771298,1,1,1,1,100.0,100.0,100.0,100.0
1639,1639,17337.80496,82.5118670331743,1,1,1,1,100.0,100.0,100.0,100.0
1640,1640,18160.84704,76.46720122652425,1,1,1,1,100.0,100.0,100.0,100.0
1641,1641,18998.08176,63.85909441656102,1,1,1,1,100.0,100.0,100.0,100.0
1642,1642,16962.02928,41.86004525517685,1,1,1,1,100.0,100.0,100.0,100.0
1643,1643,17848.836432,96.24741676215446,1,1,1,1,100.0,100.0,100.0,100.0
1644,1644,18347.99736,92.092185020435,1,1,1,1,100.0,100.0,100.0,100.0
1645,1645,17634.54168,77.09927761569841,1,1,1,1,100.0,100.0,100.0,100.0
1646,1646,18071.24592,81.4069552400463,1,1,1,1,100.0,100.0,100.0,100.0
1647,1647,18258.60624,98.85705524056772,1,1,1,1,100.0,100.0,100.0,100.0
1648,1648,18234.45456,95.85497451169606,1,1,1,1,100.0,100.0,100.0,100.0
1649,1649,18105.80352,99.08142663640062,1,1,1,1,100.0,100.0,100.0,100.0
1650,1650,18610.899888,94.66586729943133,1,1,1,1,100.0,100.0,100.0,100.0
1651,1651,18306.114624,74.15731046332617,1,1,1,1,100.0,100.0,100.0,100.0
1652,1652,18459.895104,95.6186899806518,1,1,1,1,100.0,100.0,100.0,100.0
1653,1653,21094.85448,90.49961214028984,1,1,1,1,100.0,100.0,100.0,100.0
1654,1654,18400.68384,48.57903677225394,1,1,1,1,100.0,100.0,100.0,100.0
1655,1655,18043.0824,96.35412126425668,1,1,1,1,100.0,100.0,100.0,100.0
1656,1656,17442.4824,93.9067797610534,1,1,1,1,100.0,100.0,100.0,100.0
1657,1657,18190.345488000003,67.7547576700661,1,1,1,1,100.0,100.0,100.0,100.0
1658,1658,17022.62016,65.74629243549758,1,1,1,1,100.0,100.0,100.0,100.0
1659,1659,17025.29808,79.89761447436389,1,1,1,1,100.0,100.0,100.0,100.0
1660,1660,18381.23448,90.18443951041034,1,1,1,1,100.0,100.0,100.0,100.0
1661,1661,18482.00592,64.38515067673208,1,1,1,1,100.0,100.0,100.0,100.0
1662,1662,19989.5472,98.9836428779628,1,1,1,1,100.0,100.0,100.0,100.0
1663,1663,19000.85712,89.07649555589043,1,1,1,1,100.0,100.0,100.0,100.0
1664,1664,18444.89136,84.65126064189866,1,1,1,1,100.0,100.0,100.0,100.0
1665,1665,19288.06992,91.07803342135146,1,1,1,1,100.0,100.0,100.0,100.0
1666,1666,19503.03936,53.198360137125725,1,1,1,1,100.0,100.0,100.0,100.0
1667,1667,22518.05472,98.13004243236352,1,1,1,1,100.0,100.0,100.0,100.0
1668,1668,20118.96432,97.10830341179722,1,1,1,1,100.0,100.0,100.0,100.0
1669,1669,18999.907584,87.10523292489084,1,1,1,1,100.0,100.0,100.0,100.0
1670,1670,17318.40096,91.57551113505504,1,1,1,1,100.0,100.0,100.0,100.0
1671,1671,21065.79888,99.5053638261566,1,1,1,1,100.0,100.0,100.0,100.0
1672,1672,18557.47152,75.80833340249795,1,1,1,1,100.0,100.0,100.0,100.0
1673,1673,18487.0896,64.94615628616934,1,1,1,1,100.0,100.0,100.0,100.0
1674,1674,17359.294511999997,90.4237291700995,1,1,1,1,100.0,100.0,100.0,100.0
1675,1675,17745.6804,92.83018907342652,1,1,1,1,100.0,100.0,100.0,100.0
1676,1676,18089.13456,84.7542179613486,1,1,1,1,100.0,100.0,100.0,100.0
1677,1677,22752.8532,79.73772951585474,1,1,1,1,100.0,100.0,100.0,100.0
1678,1678,17695.23168,89.10167225313087,1,1,1,1,100.0,100.0,100.0,100.0
1679,1679,20749.848,96.68680945306689,1,1,1,1,100.0,100.0,100.0,100.0
1680,1680,18265.50768,81.8302188769617,1,1,1,1,100.0,100.0,100.0,100.0
1681,1681,18017.91264,97.0135961103138,1,1,1,1,100.0,100.0,100.0,100.0
1682,1682,18041.95008,85.72952263451887,1,1,1,1,100.0,100.0,100.0,100.0
1683,1683,17584.99344,90.49085107637808,1,1,1,1,100.0,100.0,100.0,100.0
1684,1684,18627.76272,76.37617393699412,1,1,1,1,100.0,100.0,100.0,100.0
1685,1685,19112.28144,50.07443454879629,1,1,1,1,100.0,100.0,100.0,100.0
1686,1686,18477.67824,84.9161697052923,1,1,1,1,100.0,100.0,100.0,100.0
1687,1687,18550.219632,92.92446507188602,1,1,1,1,100.0,100.0,100.0,100.0
1688,1688,17926.272,84.14569617823342,1,1,1,1,100.0,100.0,100.0,100.0
1689,1689,18315.48432,96.84985409819996,1,1,1,1,100.0,100.0,100.0,100.0
1690,1690,18140.339616,71.20567988802476,1,1,1,1,100.0,100.0,100.0,100.0
1691,1691,17194.79328,24.40895994528329,1,1,1,1,100.0,100.0,100.0,100.0
1692,1692,23329.656000000003,98.71155761428034,1,1,1,1,100.0,100.0,100.0,100.0
1693,1693,18531.58944,94.41230492498816,1,1,1,1,100.0,100.0,100.0,100.0
1694,1694,18242.112,95.50869458565325,1,1,1,1,100.0,100.0,100.0,100.0
1695,1695,18580.819152,71.78139881250095,1,1,1,1,100.0,100.0,100.0,100.0
1696,1696,19516.16352,95.9482231422736,1,1,1,1,100.0,100.0,100.0,100.0
1697,1697,18026.146992,72.34726342559357,1,1,1,1,100.0,100.0,100.0,100.0
1698,1698,18154.644480000003,89.6264597199111,1,1,1,1,100.0,100.0,100.0,100.0
1699,1699,19155.25416,97.08143452497796,1,1,1,1,100.0,100.0,100.0,100.0
1700,1700,18323.98848,60.69020043941448,1,1,1,1,100.0,100.0,100.0,100.0
1701,1701,22021.441344,65.2317276387334,1,1,1,1,100.0,100.0,100.0,100.0
